category,name,winner,award,href,year,film
Actress,Carey Mulligan,0,Golden Globe,/wiki/An_Education,2009,An Education
Actress,Gabourey Sidibe,0,Golden Globe,/wiki/Precious_(film),2009,Precious
Actress,Natalie Portman,1,Golden Globe,/wiki/Black_Swan_(film),2010,Black Swan
Actress,Halle Berry,0,Golden Globe,/wiki/Frankie_and_Alice,2010,Frankie and Alice
Actress,Nicole Kidman,0,Golden Globe,/wiki/Rabbit_Hole_(film),2010,Rabbit Hole
Actress,Jennifer Lawrence,0,Golden Globe,/wiki/Winter%27s_Bone,2010,Winter's Bone
Actress,Michelle Williams,0,Golden Globe,/wiki/Blue_Valentine_(film),2010,Blue Valentine
Actress,Meryl Streep,1,Golden Globe,/wiki/The_Iron_Lady_(film),2011,The Iron Lady
Actress,Glenn Close,0,Golden Globe,/wiki/Albert_Nobbs,2011,Albert Nobbs
Actress,Viola Davis,0,Golden Globe,/wiki/The_Help_(film),2011,The Help
Actress,Rooney Mara,0,Golden Globe,/wiki/The_Girl_with_the_Dragon_Tattoo_(2011_film),2011,The Girl with the Dragon Tattoo
Actress,Tilda Swinton,0,Golden Globe,/wiki/We_Need_to_Talk_about_Kevin_(film),2011,We Need to Talk About Kevin
Actress,Jessica Chastain,1,Golden Globe,/wiki/Zero_Dark_Thirty,2012,Zero Dark Thirty
Actress,Marion Cotillard,0,Golden Globe,/wiki/Rust_and_Bone,2012,Rust and Bone
Actress,Helen Mirren,0,Golden Globe,/wiki/Hitchcock_(film),2012,Hitchcock
Actress,Naomi Watts,0,Golden Globe,/wiki/The_Impossible_(2012_film),2012,The Impossible
Actress,Rachel Weisz,0,Golden Globe,/wiki/The_Deep_Blue_Sea_(2011_film),2012,The Deep Blue Sea
Actress,Cate Blanchett,1,Golden Globe,/wiki/Blue_Jasmine,2013,Blue Jasmine
Actress,Sandra Bullock,0,Golden Globe,/wiki/Gravity_(film),2013,Gravity
Actress,Judi Dench,0,Golden Globe,/wiki/Philomena_(film),2013,Philomena
Actress,Emma Thompson,0,Golden Globe,/wiki/Saving_Mr._Banks,2013,Saving Mr. Banks
Actress,Kate Winslet,0,Golden Globe,/wiki/Labor_Day_(film),2013,Labor Day
Actress,Julianne Moore,1,Golden Globe,/wiki/Still_Alice,2014,Still Alice
Actress,Jennifer Aniston,0,Golden Globe,/wiki/Cake_(2014_film),2014,Cake
Actress,Felicity Jones,0,Golden Globe,/wiki/The_Theory_of_Everything_(2014_film),2014,The Theory of Everything
Actress,Rosamund Pike,0,Golden Globe,/wiki/Gone_Girl_(film),2014,Gone Girl
Actress,Reese Witherspoon,0,Golden Globe,/wiki/Wild_(2014_film),2014,Wild
Actress,Brie Larson,1,Golden Globe,/wiki/Room_(2015_film),2015,Room
Actress,Cate Blanchett,0,Golden Globe,/wiki/Carol_(film),2015,Carol
Actress,Rooney Mara,0,Golden Globe,/wiki/Carol_(film),2015,Carol
Actress,Saoirse Ronan,0,Golden Globe,/wiki/Brooklyn_(film),2015,Brooklyn
Actress,Alicia Vikander,0,Golden Globe,/wiki/The_Danish_Girl_(film),2015,The Danish Girl
Actress,Isabelle Huppert,1,Golden Globe,/wiki/Elle_(film),2016,Elle
Actress,Amy Adams,0,Golden Globe,/wiki/Arrival_(2016_film),2016,Arrival
Actress,Jessica Chastain,0,Golden Globe,/wiki/Miss_Sloane,2016,Miss Sloane
Actress,Ruth Negga,0,Golden Globe,/wiki/Loving_(2016_film),2016,Loving
Actress,Natalie Portman,0,Golden Globe,/wiki/Jackie_(2016_film),2016,Jackie
Director,Jack Cardiff,1,Golden Globe,/wiki/Sons_and_Lovers_(1960_film),1960,Sons and Lovers
Director,Billy Wilder,0,Golden Globe,/wiki/The_Apartment,1960,The Apartment
Director,Richard Brooks,0,Golden Globe,/wiki/Elmer_Gantry_(film),1960,Elmer Gantry
Director,Stanley Kubrick,0,Golden Globe,/wiki/Spartacus_(film),1960,Spartacus
Director,Fred Zinnemann,0,Golden Globe,/wiki/The_Sundowners,1960,The Sundowners
Director,Stanley Kramer,1,Golden Globe,/wiki/Judgment_at_Nuremberg,1961,Judgment at Nuremberg
Director,William Wyler,0,Golden Globe,/wiki/The_Children%27s_Hour_(film),1961,The Children's Hour
Director,Anthony Mann,0,Golden Globe,/wiki/El_Cid_(film),1961,El Cid
Director,J. Lee Thompson,0,Golden Globe,/wiki/The_Guns_of_Navarone_(film),1961,The Guns of Navarone
Director,Jerome Robbins,0,Golden Globe,/wiki/West_Side_Story_(film),1961,West Side Story
Director,David Lean,1,Golden Globe,/wiki/Lawrence_of_Arabia_(film),1962,Lawrence of Arabia
Director,George Cukor,0,Golden Globe,/wiki/The_Chapman_Report,1962,The Chapman Report
Director,Blake Edwards,0,Golden Globe,/wiki/Days_of_Wine_and_Roses_(film),1962,Days of Wine and Roses
Director,John Huston,0,Golden Globe,/wiki/Freud:_The_Secret_Passion,1962,Freud
Director,Mervyn LeRoy,0,Golden Globe,/wiki/Gypsy_(1962_film),1962,Gypsy
Director,Martin Ritt,0,Golden Globe,/wiki/Hemingway%27s_Adventures_of_a_Young_Man,1962,Hemingway's Adventures of a Young Man
Director,Stanley Kubrick,0,Golden Globe,/wiki/Lolita_(1962_film),1962,Lolita
Director,John Frankenheimer,0,Golden Globe,/wiki/The_Manchurian_Candidate_(1962_film),1962,The Manchurian Candidate
Director,Morton DaCosta,0,Golden Globe,/wiki/The_Music_Man_(1962_film),1962,The Music Man
Director,Robert Mulligan,0,Golden Globe,/wiki/To_Kill_a_Mockingbird_(film),1962,To Kill a Mockingbird
Director,Elia Kazan,1,Golden Globe,/wiki/America_America,1963,America America
Director,Otto Preminger,0,Golden Globe,/wiki/The_Cardinal,1963,The Cardinal
Director,Hall Bartlett,0,Golden Globe,/wiki/The_Caretakers,1963,The Caretakers
Director,Joseph L. Mankiewicz,0,Golden Globe,/wiki/Cleopatra_(1963_film),1963,Cleopatra
Director,Robert Wise,0,Golden Globe,/wiki/The_Haunting_(1963_film),1963,The Haunting
Director,Martin Ritt,0,Golden Globe,/wiki/Hud_(1963_film),1963,Hud
Director,Tony Richardson,0,Golden Globe,/wiki/Tom_Jones_(1963_film),1963,Tom Jones
Director,George Englund,0,Golden Globe,/wiki/The_Ugly_American_(film),1963,The Ugly American
Director,George Cukor,1,Golden Globe,/wiki/My_Fair_Lady_(film),1964,My Fair Lady
Director,Peter Glenville,0,Golden Globe,/wiki/Becket_(1964_film),1964,Becket
Director,John Huston,0,Golden Globe,/wiki/The_Night_of_the_Iguana_(film),1964,The Night of the Iguana
Director,John Frankenheimer,0,Golden Globe,/wiki/Seven_Days_in_May,1964,Seven Days in May
Director,Michael Cacoyannis,0,Golden Globe,/wiki/Zorba_the_Greek_(film),1964,Zorba the Greek (Alexis Zorbas)
Director,David Lean,1,Golden Globe,/wiki/Doctor_Zhivago_(film),1965,Doctor Zhivago
Director,William Wyler,0,Golden Globe,/wiki/The_Collector_(1965_film),1965,The Collector
Director,John Schlesinger,0,Golden Globe,/wiki/Darling_(1965_film),1965,Darling
Director,Guy Green,0,Golden Globe,/wiki/A_Patch_of_Blue,1965,A Patch of Blue
Director,Robert Wise,0,Golden Globe,/wiki/The_Sound_of_Music_(film),1965,The Sound of Music
Director,Fred Zinnemann,1,Golden Globe,/wiki/A_Man_for_All_Seasons_(1966_film),1966,A Man for All Seasons
Director,Lewis Gilbert,0,Golden Globe,/wiki/Alfie_(1966_film),1966,Alfie
Director,Claude Lelouch,0,Golden Globe,/wiki/A_Man_and_a_Woman,1966,A Man and a Woman
Director,Robert Wise,0,Golden Globe,/wiki/The_Sand_Pebbles_(film),1966,The Sand Pebbles
Director,Mike Nichols,0,Golden Globe,/wiki/Who%27s_Afraid_of_Virginia_Woolf%3F_(film),1966,Who's Afraid of Virginia Woolf?
Director,Mike Nichols,1,Golden Globe,/wiki/The_Graduate,1967,The Graduate
Director,Arthur Penn,0,Golden Globe,/wiki/Bonnie_and_Clyde_(film),1967,Bonnie and Clyde
Director,Mark Rydell,0,Golden Globe,/wiki/The_Fox_(1967_film),1967,The Fox
Director,Stanley Kramer,0,Golden Globe,/wiki/Guess_Who%27s_Coming_to_Dinner,1967,Guess Who's Coming to Dinner
Director,Norman Jewison,0,Golden Globe,/wiki/In_the_Heat_of_the_Night_(film),1967,In the Heat of the Night
Director,Paul Newman,1,Golden Globe,"/wiki/Rachel,_Rachel",1968,"Rachel, Rachel"
Director,William Wyler,0,Golden Globe,/wiki/Funny_Girl_(film),1968,Funny Girl
Director,Anthony Harvey,0,Golden Globe,/wiki/The_Lion_in_Winter_(1968_film),1968,The Lion in Winter
Director,Carol Reed,0,Golden Globe,/wiki/Oliver!_(film),1968,Oliver!
Director,Franco Zeffirelli,0,Golden Globe,/wiki/Romeo_and_Juliet_(1968_film),1968,Romeo and Juliet
Director,Charles Jarrott,1,Golden Globe,/wiki/Anne_of_the_Thousand_Days,1969,Anne of the Thousand Days
Director,Gene Kelly,0,Golden Globe,"/wiki/Hello,_Dolly!_(film)",1969,"Hello, Dolly!"
Director,John Schlesinger,0,Golden Globe,/wiki/Midnight_Cowboy,1969,Midnight Cowboy
Director,Stanley Kramer,0,Golden Globe,/wiki/The_Secret_of_Santa_Vittoria,1969,The Secret of Santa Vittoria
Director,Sydney Pollack,0,Golden Globe,"/wiki/They_Shoot_Horses,_Don%27t_They%3F_(film)",1969,"They Shoot Horses, Don't They?"
Director,Arthur Hiller,1,Golden Globe,/wiki/Love_Story_(1970_film),1970,Love Story
Director,Bob Rafelson,0,Golden Globe,/wiki/Five_Easy_Pieces,1970,Five Easy Pieces
Director,Robert Altman,0,Golden Globe,/wiki/MASH_(film),1970,M*A*S*H
Director,Franklin J. Schaffner,0,Golden Globe,/wiki/Patton_(film),1970,Patton
Director,Ken Russell,0,Golden Globe,/wiki/Women_in_Love_(film),1970,Women in Love
Director,William Friedkin,1,Golden Globe,/wiki/The_French_Connection_(film),1971,The French Connection
Director,Stanley Kubrick,0,Golden Globe,/wiki/A_Clockwork_Orange_(film),1971,A Clockwork Orange
Director,Norman Jewison,0,Golden Globe,/wiki/Fiddler_on_the_Roof_(film),1971,Fiddler on the Roof
Director,Peter Bogdanovich,0,Golden Globe,/wiki/The_Last_Picture_Show,1971,The Last Picture Show
Director,Robert Mulligan,0,Golden Globe,/wiki/Summer_of_%2742,1971,Summer of 42
Director,Francis Ford Coppola,1,Golden Globe,/wiki/The_Godfather,1972,The Godfather
Director,Billy Wilder,0,Golden Globe,/wiki/Avanti!,1972,Avanti!
Director,Bob Fosse,0,Golden Globe,/wiki/Cabaret_(1972_film),1972,Cabaret
Director,John Boorman,0,Golden Globe,/wiki/Deliverance,1972,Deliverance
Director,Alfred Hitchcock,0,Golden Globe,/wiki/Frenzy,1972,Frenzy
Director,William Friedkin,1,Golden Globe,/wiki/The_Exorcist_(film),1973,The Exorcist
Director,George Lucas,0,Golden Globe,/wiki/American_Graffiti,1973,American Graffiti
Director,Fred Zinnemann,0,Golden Globe,/wiki/The_Day_of_the_Jackal_(film),1973,The Day of the Jackal
Director,Bernardo Bertolucci,0,Golden Globe,/wiki/Last_Tango_in_Paris,1973,Last Tango in Paris
Director,Peter Bogdanovich,0,Golden Globe,/wiki/Paper_Moon_(film),1973,Paper Moon
Director,Roman Polanski,1,Golden Globe,/wiki/Chinatown_(1974_film),1974,Chinatown
Director,Francis Ford Coppola,0,Golden Globe,/wiki/The_Conversation,1974,The Conversation
Director,Francis Ford Coppola,0,Golden Globe,/wiki/The_Godfather_Part_II,1974,The Godfather Part II
Director,Bob Fosse,0,Golden Globe,/wiki/Lenny_(film),1974,Lenny
Director,John Cassavetes,0,Golden Globe,/wiki/A_Woman_Under_the_Influence,1974,A Woman Under the Influence
Director,Milo Forman,1,Golden Globe,/wiki/One_Flew_Over_the_Cuckoo%27s_Nest_(film),1975,One Flew Over the Cuckoo's Nest
Director,Stanley Kubrick,0,Golden Globe,/wiki/Barry_Lyndon,1975,Barry Lyndon
Director,Sidney Lumet,0,Golden Globe,/wiki/Dog_Day_Afternoon,1975,Dog Day Afternoon
Director,Steven Spielberg,0,Golden Globe,/wiki/Jaws_(film),1975,Jaws
Director,Robert Altman,0,Golden Globe,/wiki/Nashville_(film),1975,Nashville
Director,Sidney Lumet,1,Golden Globe,/wiki/Network_(film),1976,Network
Director,Alan J. Pakula,0,Golden Globe,/wiki/All_the_President%27s_Men_(film),1976,All the President's Men
Director,Hal Ashby,0,Golden Globe,/wiki/Bound_for_Glory_(film),1976,Bound for Glory
Director,John Schlesinger,0,Golden Globe,/wiki/Marathon_Man_(film),1976,Marathon Man
Director,John G. Avildsen,0,Golden Globe,/wiki/Rocky,1976,Rocky
Director,Herbert Ross,1,Golden Globe,/wiki/The_Turning_Point_(1977_film),1977,The Turning Point
Director,Woody Allen,0,Golden Globe,/wiki/Annie_Hall,1977,Annie Hall
Director,Steven Spielberg,0,Golden Globe,/wiki/Close_Encounters_of_the_Third_Kind,1977,Close Encounters of the Third Kind
Director,Fred Zinnemann,0,Golden Globe,/wiki/Julia_(1977_film),1977,Julia
Director,George Lucas,0,Golden Globe,/wiki/Star_Wars_(film),1977,Star Wars
Director,Michael Cimino,1,Golden Globe,/wiki/The_Deer_Hunter,1978,The Deer Hunter
Director,Hal Ashby,0,Golden Globe,/wiki/Coming_Home_(1978_film),1978,Coming Home
Director,Terrence Malick,0,Golden Globe,/wiki/Days_of_Heaven,1978,Days of Heaven
Director,Woody Allen,0,Golden Globe,/wiki/Interiors,1978,Interiors
Director,Alan Parker,0,Golden Globe,/wiki/Midnight_Express_(film),1978,Midnight Express
Director,Paul Mazursky,0,Golden Globe,/wiki/An_Unmarried_Woman,1978,An Unmarried Woman
Director,Francis Ford Coppola,1,Golden Globe,/wiki/Apocalypse_Now,1979,Apocalypse Now
Director,Hal Ashby,0,Golden Globe,/wiki/Being_There,1979,Being There
Director,Peter Yates,0,Golden Globe,/wiki/Breaking_Away,1979,Breaking Away
Director,James Bridges,0,Golden Globe,/wiki/The_China_Syndrome,1979,The China Syndrome
Director,Robert Benton,0,Golden Globe,/wiki/Kramer_vs._Kramer,1979,Kramer vs. Kramer
Director,Robert Redford,1,Golden Globe,/wiki/Ordinary_People,1980,Ordinary People
Director,David Lynch,0,Golden Globe,/wiki/The_Elephant_Man_(film),1980,The Elephant Man
Director,Martin Scorsese,0,Golden Globe,/wiki/Raging_Bull,1980,Raging Bull
Director,Richard Rush,0,Golden Globe,/wiki/The_Stunt_Man,1980,The Stunt Man
Director,Roman Polanski,0,Golden Globe,/wiki/Tess_(film),1980,Tess
Director,Warren Beatty,1,Golden Globe,/wiki/Reds_(film),1981,Reds
Director,Louis Malle,0,Golden Globe,/wiki/Atlantic_City_(1980_film),1981,Atlantic City
Director,Mark Rydell,0,Golden Globe,/wiki/On_Golden_Pond_(1981_film),1981,On Golden Pond
Director,Sidney Lumet,0,Golden Globe,/wiki/Prince_of_the_City_(film),1981,Prince of the City
Director,Milo Forman,0,Golden Globe,/wiki/Ragtime_(film),1981,Ragtime
Director,Steven Spielberg,0,Golden Globe,/wiki/Raiders_of_the_Lost_Ark,1981,Raiders of the Lost Ark
Director,Richard Attenborough,1,Golden Globe,/wiki/Gandhi_(film),1982,Gandhi
Director,Steven Spielberg,0,Golden Globe,/wiki/E.T._the_Extra-Terrestrial,1982,E.T. the Extra-Terrestrial
Director,Constantin Costa-Gavras,0,Golden Globe,/wiki/Missing_(film),1982,Missing
Director,Sydney Pollack,0,Golden Globe,/wiki/Tootsie,1982,Tootsie
Director,Sidney Lumet,0,Golden Globe,/wiki/The_Verdict,1982,The Verdict
Director,Barbra Streisand,1,Golden Globe,/wiki/Yentl_(film),1983,Yentl
Director,Peter Yates,0,Golden Globe,/wiki/The_Dresser_(1983_film),1983,The Dresser
Director,Ingmar Bergman,0,Golden Globe,/wiki/Fanny_and_Alexander,1983,Fanny and Alexander
Director,Mike Nichols,0,Golden Globe,/wiki/Silkwood,1983,Silkwood
Director,Bruce Beresford,0,Golden Globe,/wiki/Tender_Mercies,1983,Tender Mercies
Director,James L. Brooks,0,Golden Globe,/wiki/Terms_of_Endearment,1983,Terms of Endearment
Director,Milo Forman,1,Golden Globe,/wiki/Amadeus_(film),1984,Amadeus
Director,Francis Ford Coppola,0,Golden Globe,/wiki/The_Cotton_Club_(film),1984,The Cotton Club
Director,Roland Joff,0,Golden Globe,/wiki/The_Killing_Fields_(film),1984,The Killing Fields
Director,Sergio Leone,0,Golden Globe,/wiki/Once_Upon_a_Time_in_America,1984,Once Upon a Time in America
Director,David Lean,0,Golden Globe,/wiki/A_Passage_to_India_(film),1984,A Passage to India
Director,John Huston,1,Golden Globe,/wiki/Prizzi%27s_Honor,1985,Prizzi's Honor
Director,Richard Attenborough,0,Golden Globe,/wiki/A_Chorus_Line_(film),1985,A Chorus Line
Director,Steven Spielberg,0,Golden Globe,/wiki/The_Color_Purple_(film),1985,The Color Purple
Director,Sydney Pollack,0,Golden Globe,/wiki/Out_of_Africa_(film),1985,Out of Africa
Director,Peter Weir,0,Golden Globe,/wiki/Witness_(1985_film),1985,Witness
Director,Oliver Stone,1,Golden Globe,/wiki/Platoon_(film),1986,Platoon
Director,Woody Allen,0,Golden Globe,/wiki/Hannah_and_Her_Sisters,1986,Hannah and Her Sisters
Director,Roland Joff,0,Golden Globe,/wiki/The_Mission_(1986_film),1986,The Mission
Director,James Ivory,0,Golden Globe,/wiki/A_Room_with_a_View_(1985_film),1986,A Room with a View
Director,Rob Reiner,0,Golden Globe,/wiki/Stand_by_Me_(film),1986,Stand by Me
Director,Bernardo Bertolucci,1,Golden Globe,/wiki/The_Last_Emperor,1987,The Last Emperor
Director,James L. Brooks,0,Golden Globe,/wiki/Broadcast_News_(film),1987,Broadcast News
Director,Richard Attenborough,0,Golden Globe,/wiki/Cry_Freedom,1987,Cry Freedom
Director,Adrian Lyne,0,Golden Globe,/wiki/Fatal_Attraction,1987,Fatal Attraction
Director,John Boorman,0,Golden Globe,/wiki/Hope_and_Glory_(film),1987,Hope and Glory
Director,Clint Eastwood,1,Golden Globe,/wiki/Bird_(film),1988,Bird
Director,Fred Schepisi,0,Golden Globe,/wiki/Evil_Angels_(film),1988,A Cry in the Dark
Director,Alan Parker,0,Golden Globe,/wiki/Mississippi_Burning,1988,Mississippi Burning
Director,Barry Levinson,0,Golden Globe,/wiki/Rain_Man,1988,Rain Man
Director,Sidney Lumet,0,Golden Globe,/wiki/Running_on_Empty_(1988_film),1988,Running on Empty
Director,Mike Nichols,0,Golden Globe,/wiki/Working_Girl,1988,Working Girl
Director,Oliver Stone,1,Golden Globe,/wiki/Born_on_the_Fourth_of_July_(film),1989,Born on the Fourth of July
Director,Peter Weir,0,Golden Globe,/wiki/Dead_Poets_Society,1989,Dead Poets Society
Director,Spike Lee,0,Golden Globe,/wiki/Do_the_Right_Thing,1989,Do the Right Thing
Director,Edward Zwick,0,Golden Globe,/wiki/Glory_(1989_film),1989,Glory
Director,Rob Reiner,0,Golden Globe,/wiki/When_Harry_Met_Sally...,1989,When Harry Met Sally...
Director,Kevin Costner,1,Golden Globe,/wiki/Dances_with_Wolves,1990,Dances with Wolves
Director,Francis Ford Coppola,0,Golden Globe,/wiki/The_Godfather_Part_III,1990,The Godfather Part III
Director,Martin Scorsese,0,Golden Globe,/wiki/Goodfellas,1990,Goodfellas
Director,Barbet Schroeder,0,Golden Globe,/wiki/Reversal_of_Fortune,1990,Reversal of Fortune
Director,Bernardo Bertolucci,0,Golden Globe,/wiki/The_Sheltering_Sky_(film),1990,The Sheltering Sky
Director,Oliver Stone,1,Golden Globe,/wiki/JFK_(film),1991,JFK
Director,Barry Levinson,0,Golden Globe,/wiki/Bugsy,1991,Bugsy
Director,Terry Gilliam,0,Golden Globe,/wiki/The_Fisher_King,1991,The Fisher King
Director,Barbra Streisand,0,Golden Globe,/wiki/The_Prince_of_Tides,1991,The Prince of Tides
Director,Jonathan Demme,0,Golden Globe,/wiki/The_Silence_of_the_Lambs_(film),1991,The Silence of the Lambs
Director,Clint Eastwood,1,Golden Globe,/wiki/Unforgiven,1992,Unforgiven
Director,Rob Reiner,0,Golden Globe,/wiki/A_Few_Good_Men,1992,A Few Good Men
Director,James Ivory,0,Golden Globe,/wiki/Howards_End_(film),1992,Howards End
Director,Robert Altman,0,Golden Globe,/wiki/The_Player_(film),1992,The Player
Director,Robert Redford,0,Golden Globe,/wiki/A_River_Runs_Through_It_(film),1992,A River Runs Through It
Director,Steven Spielberg,1,Golden Globe,/wiki/Schindler%27s_List,1993,Schindler's List
Director,Martin Scorsese,0,Golden Globe,/wiki/The_Age_of_Innocence_(1993_film),1993,The Age of Innocence
Director,Andrew Davis,0,Golden Globe,/wiki/The_Fugitive_(1993_film),1993,The Fugitive
Director,Jane Campion,0,Golden Globe,/wiki/The_Piano,1993,The Piano
Director,James Ivory,0,Golden Globe,/wiki/The_Remains_of_the_Day_(film),1993,The Remains of the Day
Director,Robert Zemeckis,1,Golden Globe,/wiki/Forrest_Gump,1994,Forrest Gump
Director,Edward Zwick,0,Golden Globe,/wiki/Legends_of_the_Fall,1994,Legends of the Fall
Director,Oliver Stone,0,Golden Globe,/wiki/Natural_Born_Killers,1994,Natural Born Killers
Director,Quentin Tarantino,0,Golden Globe,/wiki/Pulp_Fiction,1994,Pulp Fiction
Director,Robert Redford,0,Golden Globe,/wiki/Quiz_Show_(1994_film),1994,Quiz Show
Director,Mel Gibson,1,Golden Globe,/wiki/Braveheart,1995,Braveheart
Director,Rob Reiner,0,Golden Globe,/wiki/The_American_President_(film),1995,The American President
Director,Ron Howard,0,Golden Globe,/wiki/Apollo_13_(film),1995,Apollo 13
Director,Martin Scorsese,0,Golden Globe,/wiki/Casino_(film),1995,Casino
Director,Mike Figgis,0,Golden Globe,/wiki/Leaving_Las_Vegas,1995,Leaving Las Vegas
Director,Ang Lee,0,Golden Globe,/wiki/Sense_and_Sensibility_(film),1995,Sense and Sensibility
Director,Milo Forman,1,Golden Globe,/wiki/The_People_vs._Larry_Flynt,1996,The People vs. Larry Flynt
Director,Anthony Minghella,0,Golden Globe,/wiki/The_English_Patient_(film),1996,The English Patient
Director,Alan Parker,0,Golden Globe,/wiki/Evita_(1996_film),1996,Evita
Director,Joel Coen,0,Golden Globe,/wiki/Fargo_(film),1996,Fargo
Director,Scott Hicks,0,Golden Globe,/wiki/Shine_(film),1996,Shine
Director,James Cameron,1,Golden Globe,/wiki/Titanic_(1997_film),1997,Titanic
Director,Steven Spielberg,0,Golden Globe,/wiki/Amistad_(1997_film),1997,Amistad
Director,James L. Brooks,0,Golden Globe,/wiki/As_Good_as_It_Gets,1997,As Good as It Gets
Director,Jim Sheridan,0,Golden Globe,/wiki/The_Boxer_(1997_film),1997,The Boxer
Director,Curtis Hanson,0,Golden Globe,/wiki/L.A._Confidential_(film),1997,L.A. Confidential
Director,Steven Spielberg,1,Golden Globe,/wiki/Saving_Private_Ryan,1998,Saving Private Ryan
Director,Shekhar Kapur,0,Golden Globe,/wiki/Elizabeth_(film),1998,Elizabeth
Director,Robert Redford,0,Golden Globe,/wiki/The_Horse_Whisperer_(film),1998,The Horse Whisperer
Director,John Madden,0,Golden Globe,/wiki/Shakespeare_in_Love,1998,Shakespeare in Love
Director,Peter Weir,0,Golden Globe,/wiki/The_Truman_Show,1998,The Truman Show
Director,Sam Mendes,1,Golden Globe,/wiki/American_Beauty_(1999_film),1999,American Beauty
Director,Neil Jordan,0,Golden Globe,/wiki/The_End_of_the_Affair_(1999_film),1999,The End of the Affair
Director,Norman Jewison,0,Golden Globe,/wiki/The_Hurricane_(1999_film),1999,The Hurricane
Director,Michael Mann,0,Golden Globe,/wiki/The_Insider_(film),1999,The Insider
Director,Anthony Minghella,0,Golden Globe,/wiki/The_Talented_Mr._Ripley_(film),1999,The Talented Mr. Ripley
Director,Ang Lee,1,Golden Globe,"/wiki/Crouching_Tiger,_Hidden_Dragon",2000,"Crouching Tiger, Hidden Dragon"
