category,name,winner,award,href,year,film,fti_id
Actress,Maggie Smith,0,Golden Globe,/wiki/The_Lady_in_the_Van,2015,The Lady in the Van,4623
Actress,Lily Tomlin,0,Golden Globe,/wiki/Grandma_(film),2015,Grandma,4624
Actress,Emma Stone,1,Golden Globe,/wiki/La_La_Land_(film),2016,La La Land,4625
Actress,Annette Bening,0,Golden Globe,/wiki/20th_Century_Women,2016,20th Century Women,4626
Actress,Lily Collins,0,Golden Globe,/wiki/Rules_Don%27t_Apply,2016,Rules Don't Apply,4627
Actress,Hailee Steinfeld,0,Golden Globe,/wiki/The_Edge_of_Seventeen,2016,The Edge of Seventeen,4628
Actress,Meryl Streep,0,Golden Globe,/wiki/Florence_Foster_Jenkins_(film),2016,Florence Foster Jenkins,4629
Actress,Greer Garson,1,Golden Globe,/wiki/Sunrise_at_Campobello,1960,Sunrise at Campobello,4630
Actress,Doris Day,0,Golden Globe,/wiki/Midnight_Lace,1960,Midnight Lace,4631
Actress,Nancy Kwan,0,Golden Globe,/wiki/The_World_of_Suzie_Wong_(film),1960,The World of Suzie Wong,4632
Actress,Jean Simmons,0,Golden Globe,/wiki/Elmer_Gantry_(film),1960,Elmer Gantry,4633
Actress,Elizabeth Taylor,0,Golden Globe,/wiki/Butterfield_8,1960,Butterfield 8,4634
Actress,Geraldine Page,1,Golden Globe,/wiki/Summer_and_Smoke_(film),1961,Summer and Smoke,4635
Actress,Leslie Caron,0,Golden Globe,/wiki/Fanny_(1961_film),1961,Fanny,4636
Actress,Shirley MacLaine,0,Golden Globe,/wiki/The_Children%27s_Hour_(film),1961,The Children's Hour,4637
Actress,Claudia McNeil,0,Golden Globe,/wiki/A_Raisin_in_the_Sun_(1961_film),1961,A Raisin in the Sun,4638
Actress,Natalie Wood,0,Golden Globe,/wiki/Splendor_in_the_Grass,1961,Splendor in the Grass,4639
Actress,Geraldine Page,1,Golden Globe,/wiki/Sweet_Bird_of_Youth,1962,Sweet Bird of Youth,4640
Actress,Anne Bancroft,0,Golden Globe,/wiki/The_Miracle_Worker_(1962_film),1962,The Miracle Worker,4641
Actress,Bette Davis,0,Golden Globe,/wiki/What_Ever_Happened_to_Baby_Jane%3F_(1962_film),1962,What Ever Happened to Baby Jane?,4642
Actress,Katharine Hepburn,0,Golden Globe,/wiki/Long_Day%27s_Journey_Into_Night_(1962_film),1962,Long Day's Journey Into Night,4643
Actress,Glynis Johns,0,Golden Globe,/wiki/The_Chapman_Report,1962,The Chapman Report,4644
Actress,Melina Mercouri,0,Golden Globe,/wiki/Phaedra_(film),1962,Phaedra,4645
Actress,Lee Remick,0,Golden Globe,/wiki/Days_of_Wine_and_Roses_(film),1962,Days of Wine and Roses,4646
Actress,Susan Strasberg,0,Golden Globe,/wiki/Hemingway%27s_Adventures_of_a_Young_Man,1962,Hemingway's Adventures of a Young Man,4647
Actress,Shelley Winters,0,Golden Globe,/wiki/Lolita_(1962_film),1962,Lolita,4648
Actress,Susannah York,0,Golden Globe,/wiki/Freud:_The_Secret_Passion,1962,Freud,4649
Actress,Leslie Caron,1,Golden Globe,/wiki/The_L-Shaped_Room,1963,The L-Shaped Room,4650
Actress,Polly Bergen,0,Golden Globe,/wiki/The_Caretakers,1963,The Caretakers,4651
Actress,Geraldine Page,0,Golden Globe,/wiki/Toys_in_the_Attic_(1963_film),1963,Toys in the Attic,4652
Actress,Rachel Roberts,0,Golden Globe,/wiki/This_Sporting_Life,1963,This Sporting Life,4653
Actress,Romy Schneider,0,Golden Globe,/wiki/The_Cardinal,1963,The Cardinal,4654
Actress,Alida Valli,0,Golden Globe,/wiki/The_Paper_Man_(film),1963,The Paper Man,4655
Actress,Marina Vlady,0,Golden Globe,/wiki/The_Conjugal_Bed_(1963_film),1963,The Conjugal Bed,4656
Actress,Natalie Wood,0,Golden Globe,/wiki/Love_with_the_Proper_Stranger,1963,Love with the Proper Stranger,4657
Actress,Anne Bancroft,1,Golden Globe,/wiki/The_Pumpkin_Eater,1964,The Pumpkin Eater,4658
Actress,Ava Gardner,0,Golden Globe,/wiki/The_Night_of_the_Iguana_(film),1964,The Night of the Iguana,4659
Actress,Rita Hayworth,0,Golden Globe,/wiki/Circus_World_(film),1964,Circus World,4660
Actress,Jean Seberg,0,Golden Globe,/wiki/Lilith_(film),1964,Lilith,4661
Actress,Samantha Eggar,1,Golden Globe,/wiki/The_Collector_(1965_film),1965,The Collector,4662
Actress,Julie Christie,0,Golden Globe,/wiki/Darling_(1965_film),1965,Darling,4663
Actress,Elizabeth Hartman,0,Golden Globe,/wiki/A_Patch_of_Blue,1965,A Patch of Blue,4664
Actress,Simone Signoret,0,Golden Globe,/wiki/Ship_of_Fools_(film),1965,Ship of Fools,4665
Actress,Maggie Smith,0,Golden Globe,/wiki/Othello_(1965_film),1965,Othello,4666
Actress,Anouk Aime,1,Golden Globe,/wiki/A_Man_and_a_Woman,1966,A Man and a Woman,4667
Actress,Ida Kaminska,0,Golden Globe,/wiki/The_Shop_on_Main_Street,1966,The Shop on Main Street,4668
Actress,Virginia McKenna,0,Golden Globe,/wiki/Born_Free,1966,Born Free,4669
Actress,Elizabeth Taylor,0,Golden Globe,/wiki/Who%27s_Afraid_of_Virginia_Woolf%3F_(film),1966,Who's Afraid of Virginia Woolf?,4670
Actress,Natalie Wood,0,Golden Globe,/wiki/This_Property_Is_Condemned,1966,This Property Is Condemned,4671
Actress,Edith Evans,1,Golden Globe,/wiki/The_Whisperers,1967,The Whisperers,4672
Actress,Faye Dunaway,0,Golden Globe,/wiki/Bonnie_and_Clyde_(film),1967,Bonnie and Clyde,4673
Actress,Audrey Hepburn,0,Golden Globe,/wiki/Wait_Until_Dark_(film),1967,Wait Until Dark,4674
Actress,Katharine Hepburn,0,Golden Globe,/wiki/Guess_Who%27s_Coming_to_Dinner,1967,Guess Who's Coming to Dinner,4675
Actress,Anne Heywood,0,Golden Globe,/wiki/The_Fox_(1967_film),1967,The Fox,4676
Actress,Joanne Woodward,1,Golden Globe,"/wiki/Rachel,_Rachel",1968,"Rachel, Rachel",4677
Actress,Mia Farrow,0,Golden Globe,/wiki/Rosemary%27s_Baby_(film),1968,Rosemary's Baby,4678
Actress,Katharine Hepburn,0,Golden Globe,/wiki/The_Lion_in_Winter_(1968_film),1968,The Lion in Winter,4679
Actress,Vanessa Redgrave,0,Golden Globe,/wiki/Isadora_(film),1968,Isadora,4680
Actress,Beryl Reid,0,Golden Globe,/wiki/The_Killing_of_Sister_George,1968,The Killing of Sister George,4681
Actress,Genevive Bujold,1,Golden Globe,/wiki/Anne_of_the_Thousand_Days,1969,Anne of the Thousand Days,4682
Actress,Jane Fonda,0,Golden Globe,"/wiki/They_Shoot_Horses,_Don%27t_They%3F_(film)",1969,"They Shoot Horses, Don't They?",4683
Actress,Liza Minnelli,0,Golden Globe,/wiki/The_Sterile_Cuckoo,1969,The Sterile Cuckoo,4684
Actress,Jean Simmons,0,Golden Globe,/wiki/The_Happy_Ending,1969,The Happy Ending,4685
Actress,Maggie Smith,0,Golden Globe,/wiki/The_Prime_of_Miss_Jean_Brodie_(film),1969,The Prime of Miss Jean Brodie,4686
Actress,Ali MacGraw,1,Golden Globe,/wiki/Love_Story_(1970_film),1970,Love Story,4687
Actress,Faye Dunaway,0,Golden Globe,/wiki/Puzzle_of_a_Downfall_Child,1970,Puzzle of a Downfall Child,4688
Actress,Glenda Jackson,0,Golden Globe,/wiki/Women_in_Love_(film),1970,Women in Love,4689
Actress,Melina Mercouri,0,Golden Globe,/wiki/Promise_at_Dawn,1970,Promise at Dawn,4690
Actress,Sarah Miles,0,Golden Globe,/wiki/Ryan%27s_Daughter,1970,Ryan's Daughter,4691
Actress,Jane Fonda,1,Golden Globe,/wiki/Klute,1971,Klute,4692
Actress,Dyan Cannon,0,Golden Globe,/wiki/Such_Good_Friends,1971,Such Good Friends,4693
Actress,Glenda Jackson,0,Golden Globe,"/wiki/Mary,_Queen_of_Scots_(1971_film)",1971,"Mary, Queen of Scots",4694
Actress,Vanessa Redgrave,0,Golden Globe,"/wiki/Mary,_Queen_of_Scots_(1971_film)",1971,"Mary, Queen of Scots",4695
Actress,Jessica Walter,0,Golden Globe,/wiki/Play_Misty_For_Me,1971,Play Misty For Me,4696
Actress,Liv Ullmann,1,Golden Globe,/wiki/The_Emigrants_(film),1972,The Emigrants,4697
Actress,Diana Ross,0,Golden Globe,/wiki/Lady_Sings_the_Blues_(film),1972,Lady Sings the Blues,4698
Actress,Cicely Tyson,0,Golden Globe,/wiki/Sounder_(film),1972,Sounder,4699
Actress,Trish Van Devere,0,Golden Globe,/wiki/One_is_a_Lonely_Number,1972,One is a Lonely Number,4700
Actress,Joanne Woodward,0,Golden Globe,/wiki/The_Effect_of_Gamma_Rays_on_Man-in-the-Moon_Marigolds_(film),1972,The Effect of Gamma Rays on Man-in-the-Moon Marigolds,4701
Actress,Marsha Mason,1,Golden Globe,/wiki/Cinderella_Liberty,1973,Cinderella Liberty,4702
Actress,Ellen Burstyn,0,Golden Globe,/wiki/The_Exorcist_(film),1973,The Exorcist,4703
Actress,Barbra Streisand,0,Golden Globe,/wiki/The_Way_We_Were,1973,The Way We Were,4704
Actress,Elizabeth Taylor,0,Golden Globe,/wiki/Ash_Wednesday_(1973_film),1973,Ash Wednesday,4705
Actress,Joanne Woodward,0,Golden Globe,"/wiki/Summer_Wishes,_Winter_Dreams",1973,"Summer Wishes, Winter Dreams",4706
Actress,Gena Rowlands,1,Golden Globe,/wiki/A_Woman_Under_the_Influence,1974,A Woman Under the Influence,4707
Actress,Ellen Burstyn,0,Golden Globe,/wiki/Alice_Doesn%27t_Live_Here_Anymore,1974,Alice Doesn't Live Here Anymore,4708
Actress,Faye Dunaway,0,Golden Globe,/wiki/Chinatown_(1974_film),1974,Chinatown,4709
Actress,Valerie Perrine,0,Golden Globe,/wiki/Lenny_(film),1974,Lenny,4710
Actress,Liv Ullmann,0,Golden Globe,/wiki/Scenes_From_a_Marriage,1974,Scenes From a Marriage,4711
Actress,Louise Fletcher,1,Golden Globe,/wiki/One_Flew_Over_the_Cuckoo%27s_Nest_(film),1975,One Flew Over the Cuckoo's Nest,4712
Actress,Karen Black,0,Golden Globe,/wiki/The_Day_of_the_Locust_(film),1975,The Day of the Locust,4713
Actress,Faye Dunaway,0,Golden Globe,/wiki/Three_Days_of_the_Condor,1975,Three Days of the Condor,4714
Actress,Marilyn Hassett,0,Golden Globe,/wiki/The_Other_Side_of_the_Mountain,1975,The Other Side of the Mountain,4715
Actress,Glenda Jackson,0,Golden Globe,/wiki/Hedda_(film),1975,Hedda,4716
Actress,Faye Dunaway,1,Golden Globe,/wiki/Network_(film),1976,Network,4717
Actress,Glenda Jackson,0,Golden Globe,/wiki/The_Incredible_Sarah,1976,The Incredible Sarah,4718
Actress,Sarah Miles,0,Golden Globe,/wiki/The_Sailor_Who_Fell_from_Grace_with_the_Sea_(film),1976,The Sailor Who Fell from Grace with the Sea,4719
Actress,Talia Shire,0,Golden Globe,/wiki/Rocky,1976,Rocky,4720
Actress,Liv Ullmann,0,Golden Globe,/wiki/Face_to_Face_(1976_film),1976,Face to Face,4721
Actress,Jane Fonda,1,Golden Globe,/wiki/Julia_(1977_film),1977,Julia,4722
Actress,Anne Bancroft,0,Golden Globe,/wiki/The_Turning_Point_(1977_film),1977,The Turning Point,4723
Actress,Diane Keaton,0,Golden Globe,/wiki/Looking_for_Mr._Goodbar_(film),1977,Looking for Mr. Goodbar,4724
Actress,Kathleen Quinlan,0,Golden Globe,/wiki/I_Never_Promised_You_a_Rose_Garden_(film),1977,I Never Promised You a Rose Garden,4725
Actress,Gena Rowlands,0,Golden Globe,/wiki/Opening_Night_(film),1977,Opening Night,4726
Actress,Jane Fonda,1,Golden Globe,/wiki/Coming_Home_(1978_film),1978,Coming Home,4727
Actress,Ingrid Bergman,0,Golden Globe,/wiki/Autumn_Sonata,1978,Autumn Sonata,4728
Actress,Jill Clayburgh,0,Golden Globe,/wiki/An_Unmarried_Woman,1978,An Unmarried Woman,4729
Actress,Glenda Jackson,0,Golden Globe,/wiki/Stevie_(1978_film),1978,Stevie,4730
Actress,Geraldine Page,0,Golden Globe,/wiki/Interiors,1978,Interiors,4731
Actress,Sally Field,1,Golden Globe,/wiki/Norma_Rae,1979,Norma Rae,4732
Actress,Jill Clayburgh,0,Golden Globe,/wiki/La_Luna_(1979_film),1979,La Luna,4733
Actress,Lisa Eichhorn,0,Golden Globe,/wiki/Yanks,1979,Yanks,4734
Actress,Jane Fonda,0,Golden Globe,/wiki/The_China_Syndrome,1979,The China Syndrome,4735
Actress,Mary Tyler Moore,1,Golden Globe,/wiki/Ordinary_People,1980,Ordinary People,4736
Actress,Ellen Burstyn,0,Golden Globe,/wiki/Resurrection_(1980_film),1980,Resurrection,4737
Actress,Nastassja Kinski,0,Golden Globe,/wiki/Tess_(film),1980,Tess,4738
Actress,Deborah Raffin,0,Golden Globe,/wiki/Touched_by_Love,1980,Touched by Love,4739
Actress,Gena Rowlands,0,Golden Globe,/wiki/Gloria_(1980_film),1980,Gloria,4740
Actress,Meryl Streep,1,Golden Globe,/wiki/The_French_Lieutenant%27s_Woman_(film),1981,The French Lieutenant's Woman,4741
Actress,Sally Field,0,Golden Globe,/wiki/Absence_of_Malice,1981,Absence of Malice,4742
Actress,Katharine Hepburn,0,Golden Globe,/wiki/On_Golden_Pond_(1981_film),1981,On Golden Pond,4743
Actress,Diane Keaton,0,Golden Globe,/wiki/Reds_(film),1981,Reds,4744
Actress,Sissy Spacek,0,Golden Globe,/wiki/Raggedy_Man,1981,Raggedy Man,4745
Actress,Meryl Streep,1,Golden Globe,/wiki/Sophie%27s_Choice_(film),1982,Sophie's Choice,4746
Actress,Diane Keaton,0,Golden Globe,/wiki/Shoot_the_Moon,1982,Shoot the Moon,4747
Actress,Jessica Lange,0,Golden Globe,/wiki/Frances_(film),1982,Frances,4748
Actress,Sissy Spacek,0,Golden Globe,/wiki/Missing_(film),1982,Missing,4749
Actress,Debra Winger,0,Golden Globe,/wiki/An_Officer_and_a_Gentleman,1982,An Officer and a Gentleman,4750
Actress,Shirley MacLaine,1,Golden Globe,/wiki/Terms_of_Endearment_(film),1983,Terms of Endearment,4751
Actress,Jane Alexander,0,Golden Globe,/wiki/Testament_(film),1983,Testament,4752
Actress,Bonnie Bedelia,0,Golden Globe,/wiki/Heart_Like_a_Wheel_(film),1983,Heart Like a Wheel,4753
Actress,Meryl Streep,0,Golden Globe,/wiki/Silkwood,1983,Silkwood,4754
Actress,Debra Winger,0,Golden Globe,/wiki/Terms_of_Endearment_(film),1983,Terms of Endearment,4755
Actress,Sally Field,1,Golden Globe,/wiki/Places_in_the_Heart,1984,Places in the Heart,4756
Actress,Diane Keaton,0,Golden Globe,/wiki/Mrs._Soffel,1984,Mrs. Soffel,4757
Actress,Jessica Lange,0,Golden Globe,/wiki/Country_(film),1984,Country,4758
Actress,Vanessa Redgrave,0,Golden Globe,/wiki/The_Bostonians_(film),1984,The Bostonians,4759
Actress,Sissy Spacek,0,Golden Globe,/wiki/The_River_(1984_film),1984,The River,4760
Actress,Whoopi Goldberg,1,Golden Globe,/wiki/The_Color_Purple_(film),1985,The Color Purple,4761
Actress,Anne Bancroft,0,Golden Globe,/wiki/Agnes_of_God_(film),1985,Agnes of God,4762
Actress,Cher,0,Golden Globe,/wiki/Mask_(film),1985,Mask,4763
Actress,Geraldine Page,0,Golden Globe,/wiki/The_Trip_to_Bountiful,1985,The Trip to Bountiful,4764
Actress,Meryl Streep,0,Golden Globe,/wiki/Out_of_Africa_(film),1985,Out of Africa,4765
Actress,Marlee Matlin,1,Golden Globe,/wiki/Children_of_a_Lesser_God,1986,Children of a Lesser God,4766
Actress,Julie Andrews,0,Golden Globe,/wiki/Duet_for_One,1986,Duet for One,4767
Actress,Anne Bancroft,0,Golden Globe,"/wiki/%27night,_Mother_(film)",1986,"'night, Mother",4768
Actress,Farrah Fawcett,0,Golden Globe,/wiki/Extremities_(film),1986,Extremities,4769
Actress,Sigourney Weaver,0,Golden Globe,/wiki/Aliens_(film),1986,Aliens,4770
Actress,Sally Kirkland,1,Golden Globe,/wiki/Anna_(1987_film),1987,Anna,4771
Actress,Rachel Chagall,0,Golden Globe,/wiki/Gaby:_A_True_Story,1987,Gaby: A True Story,4772
Actress,Glenn Close,0,Golden Globe,/wiki/Fatal_Attraction,1987,Fatal Attraction,4773
Actress,Faye Dunaway,0,Golden Globe,/wiki/Barfly_(film),1987,Barfly,4774
Actress,Barbra Streisand,0,Golden Globe,/wiki/Nuts_(1987_film),1987,Nuts,4775
Actress,Jodie Foster,1,Golden Globe,/wiki/The_Accused_(1988_film),1988,The Accused,4776
Actress,Shirley MacLaine,1,Golden Globe,/wiki/Madame_Sousatzka,1988,Madame Sousatzka,4777
Actress,Sigourney Weaver,1,Golden Globe,/wiki/Gorillas_in_the_Mist,1988,Gorillas in the Mist,4778
Actress,Christine Lahti,0,Golden Globe,/wiki/Running_on_Empty_(1988_film),1988,Running on Empty,4779
Actress,Meryl Streep,0,Golden Globe,/wiki/A_Cry_in_the_Dark,1988,A Cry in the Dark,4780
Actress,Michelle Pfeiffer,1,Golden Globe,/wiki/The_Fabulous_Baker_Boys,1989,The Fabulous Baker Boys,4781
Actress,Sally Field,0,Golden Globe,/wiki/Steel_Magnolias,1989,Steel Magnolias,4782
Actress,Jessica Lange,0,Golden Globe,/wiki/Music_Box_(film),1989,Music Box,4783
Actress,Andie MacDowell,0,Golden Globe,"/wiki/Sex,_Lies,_and_Videotape",1989,"Sex, Lies, and Videotape",4784
Actress,Kathy Bates,1,Golden Globe,/wiki/Misery_(film),1990,Misery,4785
Actress,Anjelica Huston,0,Golden Globe,/wiki/The_Grifters_(film),1990,The Grifters,4786
Actress,Michelle Pfeiffer,0,Golden Globe,/wiki/The_Russia_House_(film),1990,The Russia House,4787
Actress,Susan Sarandon,0,Golden Globe,/wiki/White_Palace_(film),1990,White Palace,4788
Actress,Joanne Woodward,0,Golden Globe,/wiki/Mr._%26_Mrs._Bridge,1990,Mr. & Mrs. Bridge,4789
Actress,Jodie Foster,1,Golden Globe,/wiki/The_Silence_of_the_Lambs_(film),1991,The Silence of the Lambs,4790
Actress,Annette Bening,0,Golden Globe,/wiki/Bugsy,1991,Bugsy,4791
Actress,Geena Davis,0,Golden Globe,/wiki/Thelma_%26_Louise,1991,Thelma & Louise,4792
Actress,Laura Dern,0,Golden Globe,/wiki/Rambling_Rose_(film),1991,Rambling Rose,4793
Actress,Susan Sarandon,0,Golden Globe,/wiki/Thelma_%26_Louise,1991,Thelma & Louise,4794
Actress,Emma Thompson,1,Golden Globe,/wiki/Howards_End_(film),1992,Howards End,4795
Actress,Mary McDonnell,0,Golden Globe,/wiki/Passion_Fish,1992,Passion Fish,4796
Actress,Michelle Pfeiffer,0,Golden Globe,/wiki/Love_Field_(film),1992,Love Field,4797
Actress,Susan Sarandon,0,Golden Globe,/wiki/Lorenzo%27s_Oil,1992,Lorenzo's Oil,4798
Actress,Sharon Stone,0,Golden Globe,/wiki/Basic_Instinct,1992,Basic Instinct,4799
Actress,Holly Hunter,1,Golden Globe,/wiki/The_Piano,1993,The Piano,4800
Actress,Juliette Binoche,0,Golden Globe,/wiki/Three_Colors:_Blue,1993,Three Colors: Blue,4801
Actress,Michelle Pfeiffer,0,Golden Globe,/wiki/The_Age_of_Innocence_(1993_film),1993,The Age of Innocence,4802
Actress,Emma Thompson,0,Golden Globe,/wiki/The_Remains_of_the_Day_(film),1993,The Remains of the Day,4803
Actress,Debra Winger,0,Golden Globe,/wiki/A_Dangerous_Woman_(1993_film),1993,A Dangerous Woman,4804
Actress,Jessica Lange,1,Golden Globe,/wiki/Blue_Sky_(film),1994,Blue Sky,4805
Actress,Jodie Foster,0,Golden Globe,/wiki/Nell_(film),1994,Nell,4806
Actress,Jennifer Jason Leigh,0,Golden Globe,/wiki/Mrs._Parker_and_the_Vicious_Circle,1994,Mrs. Parker and the Vicious Circle,4807
Actress,Miranda Richardson,0,Golden Globe,/wiki/Tom_%26_Viv,1994,Tom & Viv,4808
Actress,Meryl Streep,0,Golden Globe,/wiki/The_River_Wild,1994,The River Wild,4809
Actress,Sharon Stone,1,Golden Globe,/wiki/Casino_(film),1995,Casino,4810
Actress,Susan Sarandon,0,Golden Globe,/wiki/Dead_Man_Walking_(film),1995,Dead Man Walking,4811
Actress,Elisabeth Shue,0,Golden Globe,/wiki/Leaving_Las_Vegas,1995,Leaving Las Vegas,4812
Actress,Meryl Streep,0,Golden Globe,/wiki/The_Bridges_of_Madison_County_(film),1995,The Bridges of Madison County,4813
Actress,Emma Thompson,0,Golden Globe,/wiki/Sense_and_Sensibility_(film),1995,Sense and Sensibility,4814
Actress,Brenda Blethyn,1,Golden Globe,/wiki/Secrets_%26_Lies_(film),1996,Secrets & Lies,4815
Actress,Courtney Love,0,Golden Globe,/wiki/The_People_vs._Larry_Flynt,1996,The People vs. Larry Flynt,4816
Actress,Kristin Scott Thomas,0,Golden Globe,/wiki/The_English_Patient_(film),1996,The English Patient,4817
Actress,Meryl Streep,0,Golden Globe,/wiki/Marvin%27s_Room_(film),1996,Marvin's Room,4818
Actress,Emily Watson,0,Golden Globe,/wiki/Breaking_the_Waves,1996,Breaking the Waves,4819
Actress,Judi Dench,1,Golden Globe,/wiki/Mrs._Brown,1997,Mrs. Brown,4820
Actress,Helena Bonham Carter,0,Golden Globe,/wiki/The_Wings_of_the_Dove_(1997_film),1997,The Wings of the Dove,4821
Actress,Jodie Foster,0,Golden Globe,/wiki/Contact_(1997_American_film),1997,Contact,4822
Actress,Jessica Lange,0,Golden Globe,/wiki/A_Thousand_Acres_(film),1997,A Thousand Acres,4823
Actress,Kate Winslet,0,Golden Globe,/wiki/Titanic_(1997_film),1997,Titanic,4824
Actress,Cate Blanchett,1,Golden Globe,/wiki/Elizabeth_(film),1998,Elizabeth,4825
Actress,Fernanda Montenegro,0,Golden Globe,/wiki/Central_Station_(film),1998,Central Station,4826
Actress,Susan Sarandon,0,Golden Globe,/wiki/Stepmom_(film),1998,Stepmom,4827
Actress,Meryl Streep,0,Golden Globe,/wiki/One_True_Thing,1998,One True Thing,4828
Actress,Emily Watson,0,Golden Globe,/wiki/Hilary_and_Jackie,1998,Hilary and Jackie,4829
Actress,Hilary Swank,1,Golden Globe,/wiki/Boys_Don%27t_Cry_(film),1999,Boys Don't Cry,4830
Actress,Annette Bening,0,Golden Globe,/wiki/American_Beauty_(1999_film),1999,American Beauty,4831
Actress,Julianne Moore,0,Golden Globe,/wiki/The_End_of_the_Affair_(1999_film),1999,The End of the Affair,4832
Actress,Meryl Streep,0,Golden Globe,/wiki/Music_of_the_Heart,1999,Music of the Heart,4833
Actress,Sigourney Weaver,0,Golden Globe,/wiki/A_Map_of_the_World_(film),1999,A Map of the World,4834
Actress,Julia Roberts,1,Golden Globe,/wiki/Erin_Brockovich_(film),2000,Erin Brockovich,4835
Actress,Joan Allen,0,Golden Globe,/wiki/The_Contender_(2000_film),2000,The Contender,4836
Actress,Bjrk,0,Golden Globe,/wiki/Dancer_in_the_Dark,2000,Dancer in the Dark,4837
Actress,Ellen Burstyn,0,Golden Globe,/wiki/Requiem_for_a_Dream,2000,Requiem for a Dream,4838
Actress,Laura Linney,0,Golden Globe,/wiki/You_Can_Count_on_Me,2000,You Can Count on Me,4839
Actress,Sissy Spacek,1,Golden Globe,/wiki/In_the_Bedroom,2001,In the Bedroom,4840
Actress,Halle Berry,0,Golden Globe,/wiki/Monster%27s_Ball,2001,Monster's Ball,4841
Actress,Judi Dench,0,Golden Globe,/wiki/Iris_(2001_film),2001,Iris,4842
Actress,Nicole Kidman,0,Golden Globe,/wiki/The_Others_(2001_film),2001,The Others,4843
Actress,Tilda Swinton,0,Golden Globe,/wiki/The_Deep_End_(film),2001,The Deep End,4844
Actress,Nicole Kidman,1,Golden Globe,/wiki/The_Hours_(film),2002,The Hours,4845
Actress,Salma Hayek,0,Golden Globe,/wiki/Frida_(film),2002,Frida,4846
Actress,Diane Lane,0,Golden Globe,/wiki/Unfaithful_(2002_film),2002,Unfaithful,4847
Actress,Julianne Moore,0,Golden Globe,/wiki/Far_from_Heaven,2002,Far from Heaven,4848
Actress,Meryl Streep,0,Golden Globe,/wiki/The_Hours_(film),2002,The Hours,4849
Actress,Charlize Theron,1,Golden Globe,/wiki/Monster_(2003_film),2003,Monster,4850
Actress,Cate Blanchett,0,Golden Globe,/wiki/Veronica_Guerin_(film),2003,Veronica Guerin,4851
Actress,Scarlett Johansson,0,Golden Globe,/wiki/Girl_with_a_Pearl_Earring_(film),2003,Girl with a Pearl Earring,4852
Actress,Nicole Kidman,0,Golden Globe,/wiki/Cold_Mountain_(film),2003,Cold Mountain,4853
Actress,Uma Thurman,0,Golden Globe,/wiki/Kill_Bill:_Volume_1,2003,Kill Bill: Volume 1,4854
Actress,Evan Rachel Wood,0,Golden Globe,/wiki/Thirteen_(2003_film),2003,Thirteen,4855
Actress,Hilary Swank,1,Golden Globe,/wiki/Million_Dollar_Baby,2004,Million Dollar Baby,4856
