award,category,film,href,name,winner,year
Oscar,Picture,Arrival,/wiki/Arrival_(film),Arrival,0,2016
Oscar,Picture,Fences,/wiki/Fences_(film),Fences,0,2016
Oscar,Picture,Hacksaw Ridge,/wiki/Hacksaw_Ridge,Hacksaw Ridge,0,2016
Oscar,Picture,Hell or High Water,/wiki/Hell_or_High_Water_(film),Hell or High Water,0,2016
Oscar,Picture,Hidden Figures,/wiki/Hidden_Figures,Hidden Figures,0,2016
Oscar,Picture,La La Land,/wiki/La_La_Land_(film),La La Land,0,2016
Oscar,Picture,Lion,/wiki/Lion_(2016_film),Lion,0,2016
Oscar,Picture,Manchester by the Sea,/wiki/Manchester_by_the_Sea_(film),Manchester by the Sea,0,2016
Oscar,Picture,Moonlight,/wiki/Moonlight_(2016_film),Moonlight,0,2016
BAFTA,Actor,Cinema Paradiso (Nuovo cinema Paradiso),/wiki/Cinema_Paradiso,Philippe Noiret,1,1990
BAFTA,Actor,The Hunt for Red October,/wiki/The_Hunt_for_Red_October_(film),Sean Connery,0,1990
BAFTA,Actor,Born on the Fourth of July,/wiki/Born_on_the_Fourth_of_July_(film),Tom Cruise,0,1990
BAFTA,Actor,Goodfellas,/wiki/Goodfellas,Robert De Niro,0,1990
BAFTA,Actor,The Silence of the Lambs,/wiki/The_Silence_of_the_Lambs_(film),Anthony Hopkins,1,1991
BAFTA,Actor,Dances with Wolves,/wiki/Dances_with_Wolves,Kevin Costner,0,1991
BAFTA,Actor,Cyrano de Bergerac,/wiki/Cyrano_de_Bergerac_(1990_film),Grard Depardieu,0,1991
BAFTA,Actor,"Truly, Madly, Deeply","/wiki/Truly,_Madly,_Deeply",Alan Rickman,0,1991
BAFTA,Actor,Chaplin,/wiki/Chaplin_(film),Robert Downey Jr.,1,1992
BAFTA,Actor,The Last of the Mohicans,/wiki/The_Last_of_the_Mohicans_(1992_film),Daniel Day-Lewis,0,1992
BAFTA,Actor,The Crying Game,/wiki/The_Crying_Game,Stephen Rea,0,1992
BAFTA,Actor,The Player,/wiki/The_Player_(film),Tim Robbins,0,1992
BAFTA,Actor,Shadowlands,/wiki/Shadowlands_(1993_film),Anthony Hopkins,1,1993
BAFTA,Actor,In the Name of the Father,/wiki/In_the_Name_of_the_Father_(1993_film),Daniel Day-Lewis,0,1993
BAFTA,Actor,Schindler's List,/wiki/Schindler%27s_List,Liam Neeson,0,1993
BAFTA,Actor,Four Weddings and a Funeral,/wiki/Four_Weddings_and_a_Funeral,Hugh Grant,1,1994
BAFTA,Actor,Forrest Gump,/wiki/Forrest_Gump,Tom Hanks,0,1994
BAFTA,Actor,"The Adventures of Priscilla, Queen of the Desert","/wiki/The_Adventures_of_Priscilla,_Queen_of_the_Desert",Terence Stamp,0,1994
BAFTA,Actor,Pulp Fiction,/wiki/Pulp_Fiction,John Travolta,0,1994
BAFTA,Actor,The Madness of King George,/wiki/The_Madness_of_King_George,Nigel Hawthorne,1,1995
BAFTA,Actor,Leaving Las Vegas,/wiki/Leaving_Las_Vegas,Nicolas Cage,0,1995
BAFTA,Actor,Carrington,/wiki/Carrington_(film),Jonathan Pryce,0,1995
BAFTA,Actor,Il Postino: The Postman,/wiki/Il_Postino:_The_Postman,Massimo Troisi,0,1995
BAFTA,Actor,Shine,/wiki/Shine_(film),Geoffrey Rush,1,1996
BAFTA,Actor,The English Patient,/wiki/The_English_Patient_(film),Ralph Fiennes,0,1996
BAFTA,Actor,Richard III,/wiki/Richard_III_(1995_film),Ian McKellen,0,1996
BAFTA,Actor,Secrets & Lies,/wiki/Secrets_%26_Lies_(film),Timothy Spall,0,1996
BAFTA,Actor,The Full Monty,/wiki/The_Full_Monty,Robert Carlyle,1,1997
BAFTA,Actor,Mrs Brown,/wiki/Mrs_Brown,Billy Connolly,0,1997
BAFTA,Actor,L.A. Confidential,/wiki/L.A._Confidential_(film),Kevin Spacey,0,1997
BAFTA,Actor,Nil by Mouth,/wiki/Nil_by_Mouth_(film),Ray Winstone,0,1997
BAFTA,Actor,Life Is Beautiful (La vita  bella),/wiki/Life_Is_Beautiful,Roberto Benigni,1,1998
BAFTA,Actor,Little Voice,/wiki/Little_Voice_(film),Michael Caine,0,1998
BAFTA,Actor,Saving Private Ryan,/wiki/Saving_Private_Ryan,Tom Hanks,0,1998
BAFTA,Actor,Shakespeare in Love,/wiki/Shakespeare_in_Love,Joseph Fiennes,0,1998
BAFTA,Actor,American Beauty,/wiki/American_Beauty_(1999_film),Kevin Spacey,1,1999
BAFTA,Actor,Topsy-Turvy,/wiki/Topsy-Turvy,Jim Broadbent,0,1999
BAFTA,Actor,The Insider,/wiki/The_Insider_(film),Russell Crowe,0,1999
BAFTA,Actor,The End of the Affair,/wiki/The_End_of_the_Affair_(1999_film),Ralph Fiennes,0,1999
BAFTA,Actor,East is East,/wiki/East_Is_East_(1999_film),Om Puri,0,1999
BAFTA,Actor,Billy Elliot,/wiki/Billy_Elliot,Jamie Bell,1,2000
BAFTA,Actor,Gladiator,/wiki/Gladiator_(2000_film),Russell Crowe,0,2000
BAFTA,Actor,Wonder Boys,/wiki/Wonder_Boys_(film),Michael Douglas,0,2000
BAFTA,Actor,Cast Away,/wiki/Cast_Away,Tom Hanks,0,2000
BAFTA,Actor,Quills,/wiki/Quills,Geoffrey Rush,0,2000
BAFTA,Actor,A Beautiful Mind,/wiki/A_Beautiful_Mind_(film),Russell Crowe,1,2001
BAFTA,Actor,Iris,/wiki/Iris_(2001_film),Jim Broadbent,0,2001
BAFTA,Actor,The Lord of the Rings: The Fellowship of the Ring,/wiki/The_Lord_of_the_Rings:_The_Fellowship_of_the_Ring,Ian McKellen,0,2001
BAFTA,Actor,The Shipping News,/wiki/The_Shipping_News_(film),Kevin Spacey,0,2001
BAFTA,Actor,In the Bedroom,/wiki/In_the_Bedroom,Tom Wilkinson,0,2001
BAFTA,Actor,Gangs of New York,/wiki/Gangs_of_New_York,Daniel Day-Lewis,1,2002
BAFTA,Actor,The Pianist,/wiki/The_Pianist_(2002_film),Adrien Brody,0,2002
BAFTA,Actor,Adaptation,/wiki/Adaptation_(film),Nicolas Cage,0,2002
BAFTA,Actor,The Quiet American,/wiki/The_Quiet_American_(2002_film),Michael Caine,0,2002
BAFTA,Actor,About Schmidt,/wiki/About_Schmidt,Jack Nicholson,0,2002
BAFTA,Actor,Lost in Translation,/wiki/Lost_in_Translation_(film),Bill Murray,1,2003
BAFTA,Actor,21 Grams,/wiki/21_Grams,Benicio del Toro,0,2003
BAFTA,Actor,Pirates of the Caribbean: The Curse of the Black Pearl,/wiki/Pirates_of_the_Caribbean:_The_Curse_of_the_Black_Pearl,Johnny Depp,0,2003
BAFTA,Actor,Cold Mountain,/wiki/Cold_Mountain_(film),Jude Law,0,2003
BAFTA,Actor,21 Grams,/wiki/21_Grams,Sean Penn,0,2003
BAFTA,Actor,21 Grams,/wiki/21_Grams,Mystic River,0,2003
BAFTA,Actor,Ray,/wiki/Ray_(film),Jamie Foxx,1,2004
BAFTA,Actor,Eternal Sunshine of the Spotless Mind,/wiki/Eternal_Sunshine_of_the_Spotless_Mind,Jim Carrey,0,2004
BAFTA,Actor,Finding Neverland,/wiki/Finding_Neverland_(film),Johnny Depp,0,2004
BAFTA,Actor,The Aviator,/wiki/The_Aviator_(2004_film),Leonardo DiCaprio,0,2004
BAFTA,Actor,The Motorcycle Diaries (Diarios de motocicleta),/wiki/The_Motorcycle_Diaries_(film),Gael Garca Bernal,0,2004
BAFTA,Actor,Capote,/wiki/Capote_(film),Philip Seymour Hoffman,1,2005
BAFTA,Actor,The Constant Gardener,/wiki/The_Constant_Gardener_(film),Ralph Fiennes,0,2005
BAFTA,Actor,Brokeback Mountain,/wiki/Brokeback_Mountain,Heath Ledger,0,2005
BAFTA,Actor,Walk the Line,/wiki/Walk_the_Line,Joaquin Phoenix,0,2005
BAFTA,Actor,"Good Night, and Good Luck","/wiki/Good_Night,_and_Good_Luck",David Strathairn,0,2005
BAFTA,Actor,The Last King of Scotland,/wiki/The_Last_King_of_Scotland_(film),Forest Whitaker,1,2006
BAFTA,Actor,Casino Royale,/wiki/Casino_Royale_(2006_film),Daniel Craig,0,2006
BAFTA,Actor,The Departed,/wiki/The_Departed,Leonardo DiCaprio,0,2006
BAFTA,Actor,The History Boys,/wiki/The_History_Boys_(film),Richard Griffiths,0,2006
BAFTA,Actor,Venus,/wiki/Venus_(film),Peter O'Toole,0,2006
BAFTA,Actor,There Will Be Blood,/wiki/There_Will_Be_Blood,Daniel Day-Lewis,1,2007
BAFTA,Actor,Michael Clayton,/wiki/Michael_Clayton_(film),George Clooney,0,2007
BAFTA,Actor,Atonement,/wiki/Atonement_(film),James McAvoy,0,2007
BAFTA,Actor,Eastern Promises,/wiki/Eastern_Promises,Viggo Mortensen,0,2007
BAFTA,Actor,The Lives of Others (Das Leben der Anderen),/wiki/The_Lives_of_Others,Ulrich Mhe,0,2007
BAFTA,Actor,The Wrestler,/wiki/The_Wrestler_(2008_film),Mickey Rourke,1,2008
BAFTA,Actor,Frost/Nixon,/wiki/Frost/Nixon_(film),Frank Langella,0,2008
BAFTA,Actor,Slumdog Millionaire,/wiki/Slumdog_Millionaire,Dev Patel,0,2008
BAFTA,Actor,Milk,/wiki/Milk_(film),Sean Penn,0,2008
BAFTA,Actor,The Curious Case of Benjamin Button,/wiki/The_Curious_Case_of_Benjamin_Button_(film),Brad Pitt,0,2008
BAFTA,Actor,A Single Man,/wiki/A_Single_Man,Colin Firth,1,2009
BAFTA,Actor,Crazy Heart,/wiki/Crazy_Heart,Jeff Bridges,0,2009
BAFTA,Actor,Up in the Air,/wiki/Up_in_the_Air_(2009_film),George Clooney,0,2009
BAFTA,Actor,The Hurt Locker,/wiki/The_Hurt_Locker,Jeremy Renner,0,2009
BAFTA,Actor,Sex & Drugs & Rock & Roll,/wiki/Sex_%26_Drugs_%26_Rock_%26_Roll_(film),Andy Serkis,0,2009
BAFTA,Actor,The King's Speech,/wiki/The_King%27s_Speech,Colin Firth,1,2010
BAFTA,Actor,Biutiful,/wiki/Biutiful,Javier Bardem,0,2010
BAFTA,Actor,True Grit,/wiki/True_Grit_(2010_film),Jeff Bridges,0,2010
BAFTA,Actor,The Social Network,/wiki/The_Social_Network,Jesse Eisenberg,0,2010
BAFTA,Actor,127 Hours,/wiki/127_Hours,James Franco,0,2010
BAFTA,Actor,The Artist,/wiki/The_Artist_(film),Jean Dujardin,1,2011
BAFTA,Actor,The Descendants,/wiki/The_Descendants,George Clooney,0,2011
BAFTA,Actor,Shame,/wiki/Shame_(2011_film),Michael Fassbender,0,2011
BAFTA,Actor,Tinker Tailor Soldier Spy,/wiki/Tinker_Tailor_Soldier_Spy_(film),Gary Oldman,0,2011
BAFTA,Actor,Moneyball,/wiki/Moneyball_(film),Brad Pitt,0,2011
BAFTA,Actor,Lincoln,/wiki/Lincoln_(film),Daniel Day-Lewis,1,2012
BAFTA,Actor,Argo,/wiki/Argo_(2012_film),Ben Affleck,0,2012
BAFTA,Actor,Silver Linings Playbook,/wiki/Silver_Linings_Playbook,Bradley Cooper,0,2012
BAFTA,Actor,Les Misrables,/wiki/Les_Mis%C3%A9rables_(2012_film),Hugh Jackman,0,2012
BAFTA,Actor,The Master,/wiki/The_Master_(2012_film),Joaquin Phoenix,0,2012
BAFTA,Actor,12 Years a Slave,/wiki/12_Years_a_Slave_(film),Chiwetel Ejiofor,1,2013
BAFTA,Actor,American Hustle,/wiki/American_Hustle,Christian Bale,0,2013
BAFTA,Actor,Nebraska,/wiki/Nebraska_(film),Bruce Dern,0,2013
BAFTA,Actor,The Wolf of Wall Street,/wiki/The_Wolf_of_Wall_Street_(2013_film),Leonardo DiCaprio,0,2013
BAFTA,Actor,Captain Phillips,/wiki/Captain_Phillips_(film),Tom Hanks,0,2013
BAFTA,Actor,The Theory of Everything,/wiki/The_Theory_of_Everything_(2014_film),Eddie Redmayne,1,2014
BAFTA,Actor,The Imitation Game,/wiki/The_Imitation_Game,Benedict Cumberbatch,0,2014
BAFTA,Actor,The Grand Budapest Hotel,/wiki/The_Grand_Budapest_Hotel,Ralph Fiennes,0,2014
BAFTA,Actor,Nightcrawler,/wiki/Nightcrawler_(film),Jake Gyllenhaal,0,2014
BAFTA,Actor,Birdman,/wiki/Birdman_(film),Michael Keaton,0,2014
BAFTA,Actor,The Revenant,/wiki/The_Revenant_(2015_film),Leonardo DiCaprio,1,2015
BAFTA,Actor,Trumbo,/wiki/Trumbo_(2015_film),Bryan Cranston,0,2015
BAFTA,Actor,The Martian,/wiki/The_Martian_(film),Matt Damon,0,2015
BAFTA,Actor,Steve Jobs,/wiki/Steve_Jobs_(film),Michael Fassbender,0,2015
BAFTA,Actor,The Danish Girl,/wiki/The_Danish_Girl_(film),Eddie Redmayne,0,2015
BAFTA,Actor,Manchester by the Sea,/wiki/Manchester_by_the_Sea_(film),Casey Affleck,1,2016
BAFTA,Actor,Hacksaw Ridge,/wiki/Hacksaw_Ridge,Andrew Garfield,0,2016
BAFTA,Actor,La La Land,/wiki/La_La_Land_(film),Ryan Gosling,0,2016
BAFTA,Actor,Nocturnal Animals,/wiki/Nocturnal_Animals,Jake Gyllenhaal,0,2016
BAFTA,Actor,Captain Fantastic,/wiki/Captain_Fantastic_(film),Viggo Mortensen,0,2016
BAFTA,Supporting Actor,Cinema Paradiso (Nuovo cinema Paradiso),/wiki/Cinema_Paradiso,Salvatore Cascio,1,1990
BAFTA,Supporting Actor,Crimes and Misdemeanors,/wiki/Crimes_and_Misdemeanors,Alan Alda,0,1990
BAFTA,Supporting Actor,The Field,/wiki/The_Field_(film),John Hurt,0,1990
BAFTA,Supporting Actor,Dick Tracy,/wiki/Dick_Tracy_(1990_film),Al Pacino,0,1990
BAFTA,Supporting Actor,Robin Hood: Prince of Thieves,/wiki/Robin_Hood:_Prince_of_Thieves,Alan Rickman,1,1991
BAFTA,Supporting Actor,Hamlet,/wiki/Hamlet_(1990_film),Alan Bates,0,1991
BAFTA,Supporting Actor,Dead Again,/wiki/Dead_Again,Derek Jacobi,0,1991
BAFTA,Supporting Actor,The Commitments,/wiki/The_Commitments_(film),Andrew Strong,0,1991
BAFTA,Supporting Actor,Unforgiven,/wiki/Unforgiven,Gene Hackman,1,1992
BAFTA,Supporting Actor,The Crying Game,/wiki/The_Crying_Game,Jaye Davidson,0,1992
BAFTA,Supporting Actor,JFK,/wiki/JFK_(film),Tommy Lee Jones,0,1992
BAFTA,Supporting Actor,Howards End,/wiki/Howards_End_(film),Samuel West,0,1992
BAFTA,Supporting Actor,Schindler's List,/wiki/Schindler%27s_List,Ralph Fiennes,1,1993
BAFTA,Supporting Actor,In the Line of Fire,/wiki/In_the_Line_of_Fire,John Malkovich,0,1993
BAFTA,Supporting Actor,The Fugitive,/wiki/The_Fugitive_(1993_film),Tommy Lee Jones,0,1993
BAFTA,Supporting Actor,Pulp Fiction,/wiki/Pulp_Fiction,Samuel L. Jackson,1,1994
BAFTA,Supporting Actor,Four Weddings and a Funeral,/wiki/Four_Weddings_and_a_Funeral,Simon Callow,0,1994
BAFTA,Supporting Actor,Four Weddings and a Funeral,/wiki/Four_Weddings_and_a_Funeral,John Hannah,0,1994
BAFTA,Supporting Actor,Quiz Show,/wiki/Quiz_Show_(film),Paul Scofield,0,1994
BAFTA,Supporting Actor,Rob Roy,/wiki/Rob_Roy_(1995_film),Tim Roth,1,1995
BAFTA,Supporting Actor,The Madness of King George,/wiki/The_Madness_of_King_George,Ian Holm,0,1995
BAFTA,Supporting Actor,Ed Wood,/wiki/Ed_Wood_(film),Martin Landau,0,1995
BAFTA,Supporting Actor,Sense and Sensibility,/wiki/Sense_and_Sensibility_(film),Alan Rickman,0,1995
BAFTA,Supporting Actor,The Crucible,/wiki/The_Crucible_(1996_film),Paul Scofield,1,1996
BAFTA,Supporting Actor,Shine,/wiki/Shine_(film),John Gielgud,0,1996
BAFTA,Supporting Actor,Primal Fear,/wiki/Primal_Fear_(film),Edward Norton,0,1996
BAFTA,Supporting Actor,Michael Collins,/wiki/Michael_Collins_(film),Alan Rickman,0,1996
BAFTA,Supporting Actor,The Full Monty,/wiki/The_Full_Monty,Tom Wilkinson,1,1997
BAFTA,Supporting Actor,The Full Monty,/wiki/The_Full_Monty,Mark Addy,0,1997
BAFTA,Supporting Actor,My Best Friend's Wedding,/wiki/My_Best_Friend%27s_Wedding,Rupert Everett,0,1997
BAFTA,Supporting Actor,Boogie Nights,/wiki/Boogie_Nights,Burt Reynolds,0,1997
BAFTA,Supporting Actor,Elizabeth,/wiki/Elizabeth_(film),Geoffrey Rush,1,1998
BAFTA,Supporting Actor,The Truman Show,/wiki/The_Truman_Show,Ed Harris,0,1998
BAFTA,Supporting Actor,Shakespeare In Love,/wiki/Shakespeare_In_Love,Geoffrey Rush,0,1998
BAFTA,Supporting Actor,Shakespeare In Love,/wiki/Shakespeare_In_Love,Tom Wilkinson,0,1998
BAFTA,Supporting Actor,The Talented Mr. Ripley,/wiki/The_Talented_Mr._Ripley,Jude Law,1,1999
BAFTA,Supporting Actor,American Beauty,/wiki/American_Beauty_(1999_film),Wes Bentley,0,1999
BAFTA,Supporting Actor,The Cider House Rules,/wiki/The_Cider_House_Rules_(film),Michael Caine,0,1999
BAFTA,Supporting Actor,Notting Hill,/wiki/Notting_Hill_(film),Rhys Ifans,0,1999
BAFTA,Supporting Actor,Topsy-Turvy,/wiki/Topsy-Turvy,Timothy Spall,0,1999
BAFTA,Supporting Actor,Traffic,/wiki/Traffic_(2000_film),Benicio del Toro,1,2000
BAFTA,Supporting Actor,Erin Brockovich,/wiki/Erin_Brockovich_(film),Albert Finney,0,2000
BAFTA,Supporting Actor,Billy Elliot,/wiki/Billy_Elliot,Gary Lewis,0,2000
BAFTA,Supporting Actor,Gladiator,/wiki/Gladiator_(2000_film),Joaquin Phoenix,0,2000
BAFTA,Supporting Actor,Gladiator,/wiki/Gladiator_(2000_film),Oliver Reed,0,2000
BAFTA,Supporting Actor,Moulin Rouge!,/wiki/Moulin_Rouge!,Jim Broadbent,1,2001
BAFTA,Supporting Actor,Iris,/wiki/Iris_(2001_film),Hugh Bonneville,0,2001
BAFTA,Supporting Actor,Harry Potter and the Philosopher's Stone,/wiki/Harry_Potter_and_the_Philosopher%27s_Stone_(film),Robbie Coltrane,0,2001
BAFTA,Supporting Actor,Bridget Jones's Diary,/wiki/Bridget_Jones%27s_Diary_(film),Colin Firth,0,2001
BAFTA,Supporting Actor,Shrek,/wiki/Shrek,Eddie Murphy,0,2001
BAFTA,Supporting Actor,Catch Me If You Can,/wiki/Catch_Me_If_You_Can,Christopher Walken,1,2002
BAFTA,Supporting Actor,Adaptation,/wiki/Adaptation_(film),Chris Cooper,0,2002
BAFTA,Supporting Actor,The Hours,/wiki/The_Hours_(film),Ed Harris,0,2002
BAFTA,Supporting Actor,Frida,/wiki/Frida,Alfred Molina,0,2002
BAFTA,Supporting Actor,Road to Perdition,/wiki/Road_to_Perdition,Paul Newman,0,2002
BAFTA,Supporting Actor,Love Actually,/wiki/Love_Actually,Bill Nighy,1,2003
BAFTA,Supporting Actor,Master and Commander: The Far Side of the World,/wiki/Master_and_Commander:_The_Far_Side_of_the_World,Paul Bettany,0,2003
BAFTA,Supporting Actor,Big Fish,/wiki/Big_Fish,Albert Finney,0,2003
BAFTA,Supporting Actor,The Lord of the Rings: The Return of the King,/wiki/The_Lord_of_the_Rings:_The_Return_of_the_King,Ian McKellen,0,2003
BAFTA,Supporting Actor,Mystic River,/wiki/Mystic_River_(film),Tim Robbins,0,2003
BAFTA,Supporting Actor,Closer,/wiki/Closer_(2004_film),Clive Owen,1,2004
BAFTA,Supporting Actor,The Aviator,/wiki/The_Aviator_(2004_film),Alan Alda,0,2004
BAFTA,Supporting Actor,Vera Drake,/wiki/Vera_Drake,Phil Davis,0,2004
BAFTA,Supporting Actor,Collateral,/wiki/Collateral_(film),Jamie Foxx,0,2004
BAFTA,Supporting Actor,The Motorcycle Diaries (Diarios de motocicleta),/wiki/The_Motorcycle_Diaries_(film),Rodrigo de la Serna,0,2004
BAFTA,Supporting Actor,Brokeback Mountain,/wiki/Brokeback_Mountain,Jake Gyllenhaal,1,2005
BAFTA,Supporting Actor,Crash,/wiki/Crash_(2004_film),Don Cheadle,0,2005
BAFTA,Supporting Actor,"Good Night, and Good Luck","/wiki/Good_Night,_and_Good_Luck",George Clooney,0,2005
BAFTA,Supporting Actor,"Good Night, and Good Luck","/wiki/Good_Night,_and_Good_Luck",Syriana,0,2005
BAFTA,Supporting Actor,Crash,/wiki/Crash_(2004_film),Matt Dillon,0,2005
BAFTA,Supporting Actor,Little Miss Sunshine,/wiki/Little_Miss_Sunshine,Alan Arkin,1,2006
BAFTA,Supporting Actor,The Last King of Scotland,/wiki/The_Last_King_of_Scotland_(film),James McAvoy,0,2006
BAFTA,Supporting Actor,The Departed,/wiki/The_Departed,Jack Nicholson,0,2006
BAFTA,Supporting Actor,Venus,/wiki/Venus_(film),Leslie Phillips,0,2006
BAFTA,Supporting Actor,The Queen,/wiki/The_Queen_(film),Michael Sheen,0,2006
BAFTA,Supporting Actor,No Country for Old Men,/wiki/No_Country_for_Old_Men_(film),Javier Bardem,1,2007
BAFTA,Supporting Actor,There Will Be Blood,/wiki/There_Will_Be_Blood,Paul Dano,0,2007
BAFTA,Supporting Actor,Charlie Wilson's War,/wiki/Charlie_Wilson%27s_War,Philip Seymour Hoffman,0,2007
BAFTA,Supporting Actor,No Country for Old Men,/wiki/No_Country_for_Old_Men_(film),Tommy Lee Jones,0,2007
BAFTA,Supporting Actor,Michael Clayton,/wiki/Michael_Clayton_(film),Tom Wilkinson,0,2007
BAFTA,Supporting Actor,The Dark Knight,/wiki/The_Dark_Knight_(film),Heath Ledger,1,2008
BAFTA,Supporting Actor,Tropic Thunder,/wiki/Tropic_Thunder,Robert Downey Jr.,0,2008
BAFTA,Supporting Actor,In Bruges,/wiki/In_Bruges,Brendan Gleeson,0,2008
BAFTA,Supporting Actor,Doubt,/wiki/Doubt_(2008_film),Philip Seymour Hoffman,0,2008
BAFTA,Supporting Actor,Burn After Reading,/wiki/Burn_After_Reading,Brad Pitt,0,2008
BAFTA,Supporting Actor,Inglourious Basterds,/wiki/Inglourious_Basterds,Christoph Waltz,1,2009
BAFTA,Supporting Actor,It's Complicated,/wiki/It%27s_Complicated_(film),Alec Baldwin,0,2009
BAFTA,Supporting Actor,Me and Orson Welles,/wiki/Me_and_Orson_Welles,Christian McKay,0,2009
BAFTA,Supporting Actor,An Education,/wiki/An_Education,Alfred Molina,0,2009
BAFTA,Supporting Actor,The Lovely Bones,/wiki/The_Lovely_Bones_(film),Stanley Tucci,0,2009
BAFTA,Supporting Actor,The King's Speech,/wiki/The_King%27s_Speech,Geoffrey Rush,1,2010
BAFTA,Supporting Actor,The Fighter,/wiki/The_Fighter,Christian Bale,0,2010
BAFTA,Supporting Actor,The Social Network,/wiki/The_Social_Network,Andrew Garfield,0,2010
BAFTA,Supporting Actor,The Town,/wiki/The_Town_(2010_film),Pete Postlethwaite,0,2010
BAFTA,Supporting Actor,The Kids Are All Right,/wiki/The_Kids_Are_All_Right_(film),Mark Ruffalo,0,2010
BAFTA,Supporting Actor,Beginners,/wiki/Beginners,Christopher Plummer,1,2011
BAFTA,Supporting Actor,The Iron Lady,/wiki/The_Iron_Lady_(film),Jim Broadbent,0,2011
BAFTA,Supporting Actor,My Week with Marilyn,/wiki/My_Week_with_Marilyn,Kenneth Branagh,0,2011
BAFTA,Supporting Actor,Moneyball,/wiki/Moneyball_(film),Jonah Hill,0,2011
BAFTA,Supporting Actor,The Ides of March,/wiki/The_Ides_of_March_(film),Philip Seymour Hoffman,0,2011
BAFTA,Supporting Actor,Django Unchained,/wiki/Django_Unchained,Christoph Waltz,1,2012
BAFTA,Supporting Actor,Argo,/wiki/Argo_(2012_film),Alan Arkin,0,2012
BAFTA,Supporting Actor,Skyfall,/wiki/Skyfall,Javier Bardem,0,2012
BAFTA,Supporting Actor,The Master,/wiki/The_Master_(2012_film),Philip Seymour Hoffman,0,2012
BAFTA,Supporting Actor,Lincoln,/wiki/Lincoln_(film),Tommy Lee Jones,0,2012
BAFTA,Supporting Actor,Captain Phillips,/wiki/Captain_Phillips_(film),Barkhad Abdi,1,2013
BAFTA,Supporting Actor,Rush,/wiki/Rush_(2013_film),Daniel Brhl,0,2013
BAFTA,Supporting Actor,American Hustle,/wiki/American_Hustle,Bradley Cooper,0,2013
BAFTA,Supporting Actor,Behind the Candelabra,/wiki/Behind_the_Candelabra,Matt Damon,0,2013
BAFTA,Supporting Actor,12 Years a Slave,/wiki/12_Years_a_Slave_(film),Michael Fassbender,0,2013
BAFTA,Supporting Actor,Whiplash,/wiki/Whiplash_(2014_film),J. K. Simmons,1,2014
BAFTA,Supporting Actor,Foxcatcher,/wiki/Foxcatcher,Steve Carell,0,2014
BAFTA,Supporting Actor,Boyhood,/wiki/Boyhood_(film),Ethan Hawke,0,2014
BAFTA,Supporting Actor,Birdman,/wiki/Birdman_(film),Edward Norton,0,2014
BAFTA,Supporting Actor,Foxcatcher,/wiki/Foxcatcher,Mark Ruffalo,0,2014
BAFTA,Supporting Actor,Bridge of Spies,/wiki/Bridge_of_Spies_(film),Mark Rylance,1,2015
BAFTA,Supporting Actor,The Big Short,/wiki/The_Big_Short_(film),Christian Bale,0,2015
BAFTA,Supporting Actor,Sicario,/wiki/Sicario_(2015_film),Benicio del Toro,0,2015
BAFTA,Supporting Actor,Beasts of No Nation,/wiki/Beasts_of_No_Nation_(film),Idris Elba,0,2015
BAFTA,Supporting Actor,Spotlight,/wiki/Spotlight_(film),Mark Ruffalo,0,2015
BAFTA,Supporting Actor,Lion,/wiki/Lion_(2016_film),Dev Patel,1,2016
BAFTA,Supporting Actor,Moonlight,/wiki/Moonlight_(2016_film),Mahershala Ali,0,2016
BAFTA,Supporting Actor,Hell or High Water,/wiki/Hell_or_High_Water_(film),Jeff Bridges,0,2016
BAFTA,Supporting Actor,Florence Foster Jenkins,/wiki/Florence_Foster_Jenkins_(film),Hugh Grant,0,2016
BAFTA,Supporting Actor,Nocturnal Animals,/wiki/Nocturnal_Animals,Aaron Taylor-Johnson,0,2016
BAFTA,Actress,Driving Miss Daisy,/wiki/Driving_Miss_Daisy,Jessica Tandy,1,1990
